,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
3038,1093.808,FDX14,OUT045
3039,1736.195,FDZ35,OUT013
3040,2190.9207,FDL14,OUT013
3041,861.1907,FDO04,OUT049
3042,2316.2888,DRK11,OUT017
3043,2538.9465,FDB44,OUT018
3044,3434.4463,FDZ50,OUT049
3045,2697.5012,FDI12,OUT027
3046,3853.5396,FDU43,OUT017
3047,268.91013,FDD58,OUT010
3048,3267.8933,FDB27,OUT017
3049,1382.8191,FDB04,OUT018
3050,1972.3705,NCO17,OUT013
3051,755.3206,FDL12,OUT017
3052,2523.866,DRJ13,OUT049
3053,1601.5217,FDD57,OUT045
3054,1821.8629,FDW19,OUT035
3055,935.9069,DRD27,OUT018
3056,4449.866,FDH27,OUT027
3057,9218.088,NCW30,OUT027
3058,904.0591,FDR40,OUT018
3059,2304.5574,FDG05,OUT013
3060,60.62787,NCY41,OUT019
3061,3770.1252,FDI38,OUT018
3062,726.02985,FDR20,OUT046
3063,1641.967,FDE09,OUT017
3064,246.98068,FDN50,OUT019
3065,2604.4028,DRF27,OUT045
3066,572.7548,DRF51,OUT013
3067,226.65071,NCO02,OUT019
3068,1651.1844,FDB51,OUT027
3069,702.7343,FDJ50,OUT013
3070,1308.8876,FDN52,OUT013
3071,1055.0106,FDX14,OUT013
3072,677.03503,FDT27,OUT019
3073,490.81082,FDV10,OUT013
3074,1022.0427,FDU33,OUT046
3075,4079.2913,FDU58,OUT046
3076,4989.8374,NCP42,OUT027
3077,5463.3853,FDL51,OUT027
3078,855.0668,DRH15,OUT027
3079,1319.3853,FDU16,OUT017
3080,2420.6694,FDW15,OUT017
3081,2254.981,FDQ44,OUT045
3082,5278.325,NCI06,OUT027
3083,554.6054,DRK23,OUT019
3084,1671.6084,FDC28,OUT035
3085,64.91303,NCY17,OUT019
3086,2030.2823,NCV05,OUT018
3087,302.4427,FDM34,OUT019
3088,5682.5503,DRD60,OUT027
3089,1234.7634,FDT38,OUT046
3090,2241.1353,FDQ57,OUT018
3091,850.2164,FDE59,OUT027
3092,2615.7,NCM43,OUT046
3093,2996.9316,DRI51,OUT049
3094,1553.1569,NCG30,OUT017
3095,2143.4683,NCK54,OUT035
3096,316.54578,FDQ16,OUT019
3097,3190.6025,FDI36,OUT013
3098,3593.8289,FDX16,OUT027
3099,2753.6528,FDA34,OUT046
3100,2317.9907,FDJ48,OUT018
3101,2086.3767,FDU47,OUT035
3102,2375.3643,FDS39,OUT046
3103,2579.881,FDD11,OUT046
3104,1864.3783,FDM16,OUT027
3105,3217.2183,FDU56,OUT018
3106,2206.9143,FDQ32,OUT017
3107,465.24045,DRK35,OUT013
3108,3362.6953,FDA58,OUT049
3109,310.7007,DRG48,OUT019
3110,491.48108,FDT59,OUT010
3111,174.4871,FDQ31,OUT019
3112,995.45483,FDS51,OUT018
3113,2484.0762,FDW32,OUT027
3114,3784.4998,FDI15,OUT027
3115,891.52893,NCV30,OUT017
3116,3577.3704,DRG25,OUT049
3117,545.62164,FDT02,OUT013
3118,3320.4497,FDO33,OUT027
3119,824.4913,FDP38,OUT035
3120,3001.4238,FDZ45,OUT035
3121,5171.0005,NCA54,OUT027
3122,882.6645,FDU33,OUT017
3123,4148.95,FDN58,OUT017
3124,1174.5267,FDI05,OUT045
3125,342.0855,FDM57,OUT019
3126,2229.5234,NCS42,OUT027
3127,3905.8489,FDB57,OUT045
3128,3113.5808,FDC03,OUT045
3129,2035.1959,FDZ58,OUT013
3130,1946.7777,NCK29,OUT045
3131,4350.671,NCR53,OUT045
3132,4368.159,FDE26,OUT027
3133,2539.1833,FDU52,OUT049
3134,2447.682,FDE41,OUT027
3135,2877.933,FDU38,OUT018
3136,2069.0312,FDA52,OUT017
3137,1168.4355,FDW46,OUT046
3138,3735.6016,DRI59,OUT035
3139,1068.9843,FDT38,OUT035
3140,2883.3735,FDL33,OUT018
3141,7236.561,FDQ01,OUT027
3142,2775.6484,FDJ08,OUT046
3143,727.96893,FDQ47,OUT049
3144,4680.718,NCZ18,OUT013
3145,1337.523,FDE29,OUT017
3146,3998.25,FDF10,OUT027
3147,1451.08,FDC48,OUT049
3148,4746.9,FDY58,OUT013
3149,-770.02026,NCX30,OUT010
3150,3324.745,FDV11,OUT013
3151,750.5059,FDT46,OUT046
3152,168.94899,DRD01,OUT019
3153,3684.5833,FDQ11,OUT013
3154,1271.995,NCM41,OUT017
3155,295.7526,NCC55,OUT013
3156,4667.0107,FDG45,OUT027
3157,3510.6848,NCQ54,OUT049
3158,1918.3282,FDM34,OUT045
3159,34.99028,FDD17,OUT019
3160,6071.2495,FDN38,OUT027
3161,2020.8265,FDB53,OUT018
3162,5053.956,NCL06,OUT035
3163,399.28082,NCV18,OUT019
3164,3374.7148,FDX25,OUT013
3165,819.0888,FDB39,OUT046
3166,3059.1694,FDC33,OUT049
3167,454.8903,NCO14,OUT018
3168,5211.1724,FDA58,OUT027
3169,3150.8684,NCQ02,OUT017
3170,4167.833,NCR53,OUT017
3171,1301.6217,FDN52,OUT046
3172,3648.9565,FDG26,OUT046
3173,1389.8763,FDE23,OUT027
3174,715.7593,DRI37,OUT013
3175,2483.3784,DRH37,OUT018
3176,2265.1865,FDO01,OUT035
3177,2091.2744,FDK45,OUT049
3178,3766.547,FDP23,OUT049
3179,4118.7173,FDM33,OUT035
3180,2033.0383,FDD36,OUT017
3181,1324.3772,FDL56,OUT017
3182,698.3176,FDT27,OUT010
3183,1194.1912,FDG52,OUT017
3184,5930.31,NCL42,OUT035
3185,3016.609,DRJ24,OUT046
3186,726.49774,FDV38,OUT046
3187,2725.6646,FDT35,OUT045
3188,3392.8066,FDY51,OUT045
3189,1707.5525,FDC37,OUT017
3190,2743.094,NCP43,OUT013
3191,1621.0825,FDO33,OUT045
3192,1992.711,FDW04,OUT018
3193,2148.1094,NCC31,OUT046
3194,3472.9456,FDK22,OUT049
3195,867.0837,FDJ50,OUT017
3196,1428.9149,FDV13,OUT017
3197,2503.548,DRL60,OUT017
3198,1814.8629,FDW03,OUT017
3199,2649.4182,FDY27,OUT035
3200,1580.6691,FDB39,OUT027
3201,2081.3506,FDU59,OUT045
3202,2324.1946,FDZ57,OUT049
3203,2641.484,FDO21,OUT049
3204,1408.2196,FDS43,OUT018
3205,194.28944,FDU28,OUT010
3206,232.65872,FDC51,OUT010
3207,166.05214,FDW16,OUT010
3208,246.8785,FDP32,OUT010
3209,30.817112,FDB60,OUT019
3210,1812.2914,NCQ30,OUT046
3211,3470.1685,FDD26,OUT049
3212,1117.7418,FDI44,OUT045
3213,945.8098,DRH23,OUT046
3214,1960.3969,FDO44,OUT046
3215,2319.0352,FDG04,OUT046
3216,2540.1914,FDM32,OUT027
3217,2076.8855,FDM09,OUT013
3218,1424.8173,FDZ47,OUT013
3219,3886.83,FDM40,OUT027
3220,1803.8057,FDY48,OUT017
3221,519.21655,NCM30,OUT045
3222,458.19354,FDX36,OUT010
3223,825.6701,DRF03,OUT017
3224,5133.5557,FDN51,OUT049
3225,1288.7843,FDM57,OUT049
3226,1578.3717,FDB35,OUT049
3227,2048.749,FDY13,OUT027
3228,2172.0505,FDA37,OUT017
3229,2502.9512,NCX53,OUT017
3230,774.9128,FDD59,OUT018
3231,80.99749,FDX10,OUT019
3232,2790.223,FDC03,OUT018
3233,4888.104,FDW43,OUT035
3234,2371.7368,FDW10,OUT046
3235,4773.534,FDY14,OUT027
3236,510.79202,FDV43,OUT045
3237,2369.0598,FDO40,OUT013
3238,2490.0093,FDP46,OUT027
3239,387.5152,NCE43,OUT019
3240,2569.4814,FDD05,OUT035
3241,470.1061,FDJ60,OUT010
3242,1287.5795,DRE27,OUT018
3243,5917.8555,FDO11,OUT035
3244,3065.3584,DRG11,OUT027
3245,611.60693,FDK33,OUT010
3246,2184.9727,DRM23,OUT045
3247,4109.2407,FDJ02,OUT027
3248,1169.771,NCZ05,OUT045
3249,2151.9963,NCL30,OUT013
3250,2250.4377,FDZ19,OUT018
3251,2188.424,FDM45,OUT049
3252,2456.8281,FDO36,OUT046
3253,578.45593,NCK31,OUT045
3254,2356.8176,DRJ37,OUT045
3255,1950.4263,FDP24,OUT018
3256,2152.8762,FDF46,OUT013
3257,91.687996,FDX46,OUT019
3258,3016.8286,NCL18,OUT045
3259,2199.7434,FDJ26,OUT013
3260,1598.681,FDJ07,OUT045
3261,1865.6459,FDY15,OUT013
3262,1084.4817,DRG01,OUT045
3263,919.498,FDF58,OUT045
3264,276.09967,FDZ14,OUT019
3265,858.61664,FDP31,OUT049
3266,780.355,FDH45,OUT013
3267,20.682585,FDA09,OUT010
3268,2216.4807,FDW31,OUT035
3269,919.4822,FDA57,OUT046
3270,2337.1985,NCE55,OUT035
3271,511.29663,FDC17,OUT019
3272,916.4186,FDC59,OUT013
3273,3127.444,FDA22,OUT013
3274,4501.56,FDK52,OUT035
3275,2463.1748,NCM26,OUT046
3276,2396.468,NCT53,OUT035
3277,2558.0342,FDW45,OUT018
3278,3109.1575,NCI18,OUT035
3279,2396.1042,FDE38,OUT018
3280,300.23004,FDF08,OUT019
3281,224.15463,FDY58,OUT010
3282,154.11081,FDF58,OUT019
3283,4038.1995,FDX39,OUT017
3284,3574.8855,FDB44,OUT049
3285,1797.3699,FDF28,OUT013
3286,2107.5942,FDE39,OUT013
3287,2599.4104,FDT37,OUT018
3288,3580.2024,FDZ45,OUT017
3289,2638.6035,FDO40,OUT035
3290,2395.7202,FDM57,OUT027
3291,3307.2688,DRG36,OUT017
3292,207.00243,FDY36,OUT010
3293,3717.963,DRL60,OUT027
3294,268.6928,FDS25,OUT019
3295,3043.6294,DRF49,OUT027
3296,4703.456,FDP16,OUT045
3297,1894.6741,FDS60,OUT049
3298,919.04346,FDU15,OUT027
3299,2050.0496,FDK43,OUT046
3300,820.4846,FDN25,OUT046
3301,1549.1305,FDE53,OUT049
3302,2390.553,FDB22,OUT013
3303,2410.3813,FDE39,OUT017
3304,3878.784,FDX35,OUT035
3305,3572.3513,NCG54,OUT049
3306,2575.301,FDH27,OUT035
3307,2823.7644,NCK42,OUT013
3308,1800.469,FDS25,OUT049
3309,2179.927,FDI10,OUT018
3310,1782.8939,FDU35,OUT035
3311,3847.0005,FDI04,OUT017
3312,5636.4565,DRK23,OUT035
3313,283.1376,FDB53,OUT019
3314,2568.7576,FDY02,OUT049
3315,728.9589,FDM60,OUT035
3316,915.1798,NCJ31,OUT010
3317,1487.163,DRP35,OUT017
3318,1413.7909,NCQ30,OUT018
3319,484.9344,DRL11,OUT010
3320,3593.909,FDU01,OUT013
3321,3408.4275,FDR39,OUT035
3322,2056.3496,FDO08,OUT046
3323,5053.601,FDC02,OUT045
3324,1906.4792,NCZ29,OUT035
3325,374.82745,FDF29,OUT010
3326,3302.8643,FDZ23,OUT017
3327,1672.9255,NCU53,OUT018
3328,2840.4463,NCW30,OUT013
3329,4552.3213,NCM26,OUT027
3330,3156.2156,FDV50,OUT027
3331,2341.9873,FDW15,OUT049
3332,5842.091,FDI35,OUT027
3333,6382.523,FDO11,OUT017
3334,1753.9268,FDN48,OUT046
3335,2469.9316,NCA17,OUT049
3336,964.74347,NCN54,OUT013
3337,728.5297,FDP22,OUT013
3338,2101.8604,NCB54,OUT035
3339,417.75876,FDD08,OUT045
3340,147.41766,DRM48,OUT010
3341,3275.7534,FDG41,OUT027
3342,1500.9966,FDE44,OUT027
3343,2639.9236,FDE26,OUT035
3344,1958.1475,NCS38,OUT013
3345,3666.8347,NCJ54,OUT018
3346,257.53275,FDI40,OUT019
3347,4217.3086,FDN45,OUT018
3348,4713.894,FDU43,OUT046
3349,308.26312,FDI04,OUT010
3350,848.6497,NCC07,OUT018
3351,527.80963,NCC07,OUT019
3352,4147.0103,NCD18,OUT045
3353,4562.798,FDU55,OUT035
3354,565.14905,FDX59,OUT035
3355,2935.3264,FDR52,OUT049
3356,883.3687,NCP17,OUT013
3357,2176.5574,FDQ32,OUT045
3358,3538.5203,NCT17,OUT049
3359,818.9352,FDO10,OUT049
3360,496.33246,FDE32,OUT049
3361,2832.1113,FDN44,OUT045
3362,1502.544,FDH02,OUT035
3363,1625.5131,FDK60,OUT013
3364,187.87492,FDS24,OUT019
3365,441.24332,FDL03,OUT010
3366,4644.8696,FDB46,OUT027
3367,3506.5125,FDO48,OUT049
3368,1680.6027,FDZ39,OUT049
3369,820.42755,FDT02,OUT027
3370,1583.5881,FDC50,OUT013
3371,724.36975,FDP39,OUT035
3372,1045.167,DRG15,OUT018
3373,1477.1208,FDP10,OUT018
3374,5664.5913,FDF53,OUT027
3375,2531.295,FDN34,OUT045
3376,2018.8744,FDK02,OUT045
3377,2480.943,FDC23,OUT045
3378,229.5397,FDJ10,OUT019
3379,1573.8322,FDE53,OUT035
3380,4874.1055,FDR25,OUT035
3381,2323.1392,FDW50,OUT046
3382,737.7575,FDS09,OUT049
3383,589.43774,FDW49,OUT010
3384,2658.539,FDU51,OUT046
3385,2034.1091,FDF28,OUT018
3386,2605.7617,NCY30,OUT018
3387,5098.7583,FDD44,OUT045
3388,3520.028,FDX09,OUT017
3389,2107.5396,NCF30,OUT013
3390,561.9607,FDZ50,OUT019
3391,1298.5126,FDW37,OUT013
3392,3657.668,FDD11,OUT049
3393,1755.4873,DRH39,OUT018
3394,3057.0247,FDA36,OUT049
3395,1548.5564,NCG43,OUT049
3396,1349.8004,FDF02,OUT035
3397,2569.0283,FDP57,OUT027
3398,2612.7764,NCE42,OUT017
3399,5498.323,NCR38,OUT027
3400,153.46034,FDP03,OUT019
3401,612.1035,FDO51,OUT035
3402,1993.1842,NCQ42,OUT046
3403,1240.4036,NCM41,OUT046
3404,2436.9746,FDH48,OUT027
3405,4403.3955,DRF60,OUT046
3406,1706.6345,FDJ27,OUT035
3407,1524.5374,FDQ14,OUT013
3408,2111.5728,FDN27,OUT017
3409,2727.1814,NCQ02,OUT046
3410,2063.7686,FDJ33,OUT049
3411,5367.281,FDP07,OUT027
3412,3805.3555,DRE01,OUT049
3413,1474.6805,FDU36,OUT045
3414,3769.4885,FDL28,OUT017
3415,2813.8567,NCX53,OUT046
3416,1684.5415,FDZ39,OUT013
3417,3154.9087,NCP42,OUT013
3418,1316.6221,FDJ14,OUT035
3419,1083.9839,FDK04,OUT049
3420,2821.5847,NCC19,OUT017
3421,664.35394,FDS09,OUT018
3422,1326.1174,FDZ02,OUT046
3423,1633.4023,FDD35,OUT018
3424,2673.5955,NCY42,OUT017
3425,3770.0625,FDB05,OUT045
3426,3513.6462,FDF20,OUT035
3427,1247.1323,NCO41,OUT018
3428,1985.8329,FDC40,OUT027
3429,2662.285,FDV58,OUT045
3430,1617.4268,FDZ57,OUT045
3431,2897.6396,DRM35,OUT046
3432,1359.1992,DRN36,OUT018
3433,1204.442,FDQ13,OUT046
3434,290.4573,DRO35,OUT010
3435,1602.5944,NCD43,OUT035
3436,1842.286,FDA51,OUT018
3437,5501.146,NCX17,OUT027
3438,770.21564,NCZ17,OUT049
3439,3360.6802,FDR11,OUT027
3440,3841.4075,FDW34,OUT049
3441,1643.4708,FDN50,OUT017
3442,752.5362,FDS09,OUT046
3443,2405.8547,FDS48,OUT018
3444,2579.7402,FDL44,OUT049
3445,1450.77,DRF48,OUT018
3446,1793.4019,FDA14,OUT018
3447,1633.9623,NCD30,OUT049
3448,739.0646,FDI16,OUT017
3449,3783.8633,NCG06,OUT035
3450,2239.7546,DRZ24,OUT035
3451,1526.8875,NCS17,OUT045
3452,4705.462,FDB37,OUT045
3453,1934.525,FDE10,OUT035
3454,3325.5,FDC57,OUT045
3455,2809.517,FDM12,OUT018
3456,2392.6086,FDE24,OUT049
3457,3136.693,FDW22,OUT045
3458,1606.2216,DRD01,OUT027
3459,6144.804,NCZ18,OUT027
3460,583.1362,FDN49,OUT045
3461,2127.7998,FDR22,OUT035
3462,64.91303,FDV08,OUT019
3463,4778.297,FDY39,OUT046
3464,2143.9358,FDV36,OUT049
3465,778.77405,FDO60,OUT045
3466,3168.8794,FDU04,OUT027
3467,1264.6436,FDR20,OUT027
3468,282.6981,FDW19,OUT019
3469,2014.0421,FDU40,OUT049
3470,1385.0168,FDK15,OUT045
3471,2231.9312,DRF15,OUT035
3472,2678.7234,FDQ25,OUT017
3473,232.51091,FDI48,OUT019
3474,1534.1041,FDS49,OUT046
3475,3260.9785,FDV22,OUT046
3476,1744.3933,NCV42,OUT046
3477,3263.9856,FDX26,OUT046
3478,1134.6785,FDI33,OUT018
3479,2168.0176,FDZ14,OUT049
3480,581.08765,FDG10,OUT013
3481,1570.6565,FDM38,OUT018
3482,6234.7026,FDG26,OUT027
3483,1644.5692,FDH46,OUT035
3484,1169.1936,FDN13,OUT018
3485,2551.816,FDU57,OUT035
3486,3318.25,NCI06,OUT046
3487,763.2431,FDM38,OUT045
3488,142.62556,NCG42,OUT010
3489,2496.3042,FDL39,OUT045
3490,187.01602,FDT31,OUT019
3491,3560.4053,FDV59,OUT013
3492,1854.1422,FDB49,OUT035
3493,1675.3672,FDD58,OUT049
3494,640.12384,DRN59,OUT046
3495,2212.9353,FDX48,OUT049
3496,3956.0054,FDQ11,OUT049
3497,915.54114,FDY12,OUT049
3498,4042.0996,FDQ11,OUT045
3499,1856.1896,DRI11,OUT017
3500,4187.679,FDY32,OUT027
3501,1249.9414,FDS51,OUT045
3502,412.1798,FDR19,OUT010
3503,2065.5337,DRB13,OUT018
3504,1062.2246,FDS21,OUT035
3505,2496.3916,FDQ40,OUT045
3506,3110.8325,NCE55,OUT013
3507,4203.1646,FDX43,OUT027
3508,2370.675,FDS12,OUT049
3509,2339.7432,DRK01,OUT027
3510,936.27484,FDN25,OUT017
3511,3223.0005,FDB60,OUT046
3512,1307.8422,FDQ13,OUT017
3513,2980.043,DRK13,OUT045
3514,451.05862,DRF25,OUT018
3515,8.6967945,NCD42,OUT019
3516,1178.9447,FDW25,OUT045
3517,4958.684,NCV29,OUT027
3518,3008.3179,NCK42,OUT035
3519,4172.9956,DRJ13,OUT027
3520,3564.9287,DRD15,OUT017
3521,2497.576,FDM27,OUT045
3522,3044.409,FDZ50,OUT018
3523,3442.3508,FDC04,OUT046
3524,3119.3625,FDF50,OUT049
3525,4580.5723,FDP15,OUT045
3526,4413.828,FDK46,OUT035
3527,2707.798,FDZ56,OUT018
3528,2201.2927,FDY60,OUT049
3529,3867.4094,FDB10,OUT035
3530,2056.0032,FDR57,OUT045
3531,3931.7173,FDU58,OUT049
3532,1475.4618,FDH02,OUT046
3533,3978.5906,FDP48,OUT013
3534,4345.9634,FDI46,OUT035
3535,4411.6475,FDW56,OUT013
3536,220.14598,NCM19,OUT010
3537,5162.602,FDS50,OUT027
3538,957.3911,FDK24,OUT013
3539,3258.2888,FDO36,OUT017
3540,3035.7317,FDK45,OUT027
3541,601.26855,NCL05,OUT045
3542,1812.6946,FDL32,OUT018
3543,2121.3362,FDA28,OUT049
3544,974.99005,FDY36,OUT018
3545,1990.9113,FDP32,OUT018
3546,2357.1284,FDL50,OUT046
3547,2552.5767,DRC24,OUT049
3548,1615.4446,NCS18,OUT017
3549,1248.4122,FDD16,OUT017
3550,2384.493,NCV18,OUT013
3551,3217.9824,FDX07,OUT046
3552,2412.4714,NCZ05,OUT027
3553,280.77792,NCI31,OUT013
3554,1198.0238,FDK14,OUT049
3555,548.9033,NCR06,OUT045
3556,3131.5862,NCF54,OUT049
3557,604.79425,DRG23,OUT010
3558,581.80804,FDD53,OUT046
3559,3714.5352,NCM31,OUT027
3560,5135.3926,FDT16,OUT017
3561,1307.0394,FDR40,OUT035
3562,3889.8018,DRG25,OUT017
3563,1188.7886,FDT10,OUT035
3564,3194.7551,FDY32,OUT013
3565,1414.8457,FDN50,OUT035
3566,243.67175,FDZ35,OUT019
3567,2022.5317,NCP54,OUT045
3568,1366.2675,NCD07,OUT035
3569,3740.923,FDS02,OUT018
3570,494.98093,DRN59,OUT018
3571,2052.8447,DRB24,OUT013
3572,3159.0195,FDP37,OUT027
3573,2636.6982,DRB01,OUT018
3574,2586.616,FDR47,OUT046
3575,112.870476,NCM31,OUT010
3576,6537.26,NCF06,OUT027
3577,3081.5442,NCV17,OUT027
3578,2085.7795,FDS10,OUT049
3579,1279.2559,FDN52,OUT035
3580,2231.2559,FDZ48,OUT013
3581,4008.3286,FDJ48,OUT049
3582,4150.6855,DRB13,OUT027
3583,4023.659,FDV59,OUT017
3584,1960.0165,FDL32,OUT035
3585,2208.0698,FDZ12,OUT035
3586,927.7562,NCR06,OUT027
3587,2185.445,FDP51,OUT017
3588,2417.5352,FDY22,OUT013
3589,3516.3896,FDZ38,OUT049
3590,1097.0074,NCO54,OUT035
3591,3378.7466,FDR23,OUT035
3592,758.81976,FDM38,OUT049
3593,1905.8098,FDS25,OUT013
3594,1221.9305,FDZ22,OUT013
3595,1100.0046,FDZ20,OUT019
3596,200.2719,FDD45,OUT010
3597,2832.9734,FDN03,OUT049
3598,1452.3204,NCW30,OUT046
3599,1683.8163,FDY24,OUT027
3600,612.7845,FDJ26,OUT019
3601,1972.5677,FDM15,OUT049
3602,1928.4001,NCW54,OUT027
3603,1626.2745,FDA23,OUT045
3604,64.91303,FDA39,OUT019
3605,2514.79,FDZ12,OUT017
3606,1956.2035,NCB42,OUT046
3607,887.713,FDL16,OUT046
3608,491.73035,FDO24,OUT019
3609,3205.7517,NCP42,OUT046
3610,1796.813,FDR19,OUT018
3611,4555.8906,DRL01,OUT045
3612,2349.3335,FDV37,OUT046
3613,349.95413,FDI41,OUT010
3614,891.9199,FDF58,OUT049
3615,1699.0981,NCF43,OUT018
3616,3775.116,FDN02,OUT049
3617,1721.1862,NCP41,OUT035
3618,1168.9543,NCY17,OUT027
3619,5694.752,FDL58,OUT027
3620,6503.7188,NCA30,OUT027
3621,1230.8304,FDE46,OUT018
3622,5516.2,FDY38,OUT035
3623,2501.6477,NCH29,OUT027
3624,3560.342,FDO20,OUT045
3625,1615.9313,FDP44,OUT018
3626,2678.988,FDM02,OUT027
3627,2067.0305,FDJ14,OUT027
3628,249.05775,FDH04,OUT010
3629,5158.5176,DRK23,OUT046
3630,2573.7864,NCW05,OUT046
3631,2405.1113,FDF12,OUT049
3632,167.1793,FDL51,OUT019
3633,3903.0422,FDN03,OUT018
3634,2240.3887,DRJ37,OUT049
3635,550.5444,FDM12,OUT019
3636,3565.3037,FDA16,OUT045
3637,3101.9932,NCB07,OUT017
3638,266.44492,NCI17,OUT019
3639,2359.8965,FDR51,OUT046
3640,4078.9785,FDJ55,OUT045
3641,763.45276,NCZ17,OUT013
3642,915.609,FDU25,OUT013
3643,1650.4507,NCG18,OUT045
3644,4956.774,DRM11,OUT017
3645,1503.7382,FDH16,OUT035
3646,814.6556,FDZ04,OUT018
3647,2494.9092,NCX53,OUT035
3648,1287.4175,FDX38,OUT027
3649,3378.497,FDX09,OUT046
3650,2279.5374,NCW05,OUT018
3651,3498.8406,NCS41,OUT017
3652,2965.9058,FDI26,OUT046
3653,3145.3381,NCZ41,OUT027
3654,2079.9563,NCK06,OUT046
3655,2419.7783,FDX23,OUT027
3656,2873.925,NCA42,OUT046
3657,907.4963,FDC20,OUT049
3658,1895.263,DRC49,OUT018
3659,1575.0748,FDX01,OUT013
3660,3307.485,FDC08,OUT045
3661,6758.465,FDC02,OUT017
3662,2487.3562,FDK10,OUT045
3663,2612.694,DRC24,OUT013
3664,287.5036,FDW16,OUT019
3665,2746.2446,NCU06,OUT018
3666,3171.1914,DRA59,OUT045
3667,225.91304,FDR24,OUT019
3668,304.2158,DRL35,OUT018
3669,834.1841,FDA49,OUT013
3670,636.1236,NCC55,OUT046
3671,225.93907,DRD24,OUT019
3672,3159.189,NCE55,OUT049
3673,2602.9246,FDT33,OUT045
3674,2535.6392,NCT53,OUT013
3675,4475.741,FDS26,OUT046
3676,1369.2218,FDL22,OUT018
3677,1729.9978,FDP44,OUT017
3678,1799.5697,FDC52,OUT018
3679,102.7707,FDI53,OUT010
3680,3031.5847,FDZ23,OUT046
3681,3727.9177,NCT18,OUT013
3682,1675.5646,FDR13,OUT046
3683,219.15216,FDB09,OUT010
3684,1425.3336,FDZ60,OUT013
3685,4169.8433,FDB11,OUT046
3686,1645.1965,FDC10,OUT018
3687,4808.379,FDW56,OUT035
3688,2093.9878,FDK14,OUT027
3689,2718.8384,DRE27,OUT027
3690,3405.6594,FDA38,OUT017
3691,3152.0813,FDT11,OUT045
3692,4128.096,FDP15,OUT035
3693,1436.6644,FDV27,OUT035
3694,2864.9756,FDS36,OUT027
3695,1173.3134,FDY40,OUT027
3696,1001.5179,NCF19,OUT049
3697,2944.0173,FDF53,OUT045
3698,4251.745,FDS14,OUT027
3699,1166.2537,FDE56,OUT046
3700,2830.7886,FDZ19,OUT035
3701,1520.0115,FDZ46,OUT013
3702,5876.575,FDR16,OUT046
3703,100.29079,FDG29,OUT018
3704,3154.7803,NCE30,OUT017
3705,931.7068,FDZ40,OUT046
3706,1782.4718,FDG58,OUT018
3707,1338.593,DRH03,OUT013
3708,1410.4857,FDZ47,OUT045
3709,3240.215,FDV04,OUT018
3710,1674.5468,FDZ10,OUT018
3711,1914.789,FDG46,OUT017
3712,1701.707,NCF07,OUT045
3713,2931.073,FDY44,OUT035
3714,3716.7073,FDB21,OUT013
3715,3314.0059,FDS20,OUT035
3716,1301.5559,FDS49,OUT049
3717,4963.0034,FDX55,OUT027
3718,2598.666,NCQ02,OUT018
3719,4711.55,FDR25,OUT013
3720,843.6585,DRG39,OUT045
3721,3335.288,FDB46,OUT046
3722,2444.772,NCC30,OUT018
3723,2050.074,FDE58,OUT035
3724,1345.566,FDC05,OUT019
3725,2198.6458,FDY15,OUT046
3726,2223.827,FDG14,OUT046
3727,5534.776,FDL08,OUT049
3728,621.8492,FDQ47,OUT013
3729,1919.6879,FDN12,OUT035
3730,2693.356,FDW10,OUT013
3731,1930.9553,FDD02,OUT035
3732,-44.72181,FDX35,OUT010
3733,2570.8188,FDT35,OUT046
3734,339.01578,DRN47,OUT019
3735,277.27606,FDB11,OUT010
3736,2794.407,FDN20,OUT045
3737,3217.7205,FDB59,OUT035
3738,2789.886,FDJ58,OUT045
3739,2954.2957,FDU60,OUT046
3740,1159.5695,FDS03,OUT049
3741,587.66736,FDU40,OUT019
3742,928.7296,DRH15,OUT049
3743,3783.4648,FDD04,OUT027
3744,3337.7642,FDQ01,OUT046
3745,2074.7607,FDF28,OUT035
3746,301.85193,FDD22,OUT010
3747,2031.0868,FDY19,OUT046
3748,1377.2937,FDN33,OUT035
3749,2526.4307,FDV36,OUT035
3750,401.26865,FDW01,OUT010
3751,3620.3696,FDJ28,OUT049
3752,3369.7205,FDB17,OUT035
3753,1973.5148,FDM40,OUT049
3754,2568.3823,FDV46,OUT045
3755,2341.9143,FDQ44,OUT049
3756,588.87585,NCD42,OUT046
3757,2703.65,DRH37,OUT046
3758,2549.275,FDR10,OUT018
3759,1413.6278,NCD06,OUT027
3760,2483.221,FDI53,OUT046
3761,4030.664,FDG16,OUT035
3762,1660.7947,DRB25,OUT046
3763,2714.5896,FDY09,OUT046
3764,2175.4438,FDX48,OUT045
3765,381.96405,FDC03,OUT010
3766,2027.74,FDT47,OUT035
3767,4141.101,FDW44,OUT027
3768,1316.7151,FDT24,OUT017
3769,58.31315,FDT12,OUT019
3770,1938.6113,NCS38,OUT035
3771,3208.7036,FDO39,OUT035
3772,631.5595,FDA13,OUT046
3773,4214.809,FDO48,OUT035
3774,2329.3418,DRJ01,OUT017
3775,409.69797,FDD53,OUT018
3776,3929.8076,NCT05,OUT049
3777,778.9372,FDQ51,OUT045
3778,2046.84,FDU60,OUT013
3779,945.2909,FDC59,OUT046
3780,838.72876,FDP36,OUT035
3781,1875.9714,NCM19,OUT017
3782,972.2191,FDL16,OUT035
3783,2609.145,FDE50,OUT018
3784,545.0745,NCR18,OUT013
